DATE,TIME_M,SYM_ROOT,SYM_SUFFIX,SIZE,PRICE
20181101,9:33:48.949130000,AIG,,149,44.53
20181101,9:33:48.949396000,AIG,,149,44.53
20181101,9:33:49.147155000,AIG,,100,44.59
20181101,9:33:49.158753000,AIG,,100,44.59
20181101,9:33:49.517876000,AIG,,101,44.53
20181101,9:33:49.705388000,AIG,,100,44.59
20181101,9:33:49.705610000,AIG,,100,44.59
20181101,9:33:49.705806000,AIG,,200,44.59
20181101,9:33:49.705837000,AIG,,123,44.59
20181101,9:33:49.706082000,AIG,,100,44.62
20181101,9:33:49.706329000,AIG,,100,44.59
20181101,9:33:49.706701000,AIG,,100,44.59
20181101,9:33:49.707229000,AIG,,10,44.59
20181101,9:33:49.707246000,AIG,,100,44.59
20181101,9:33:49.707507000,AIG,,2,44.62
20181101,9:33:49.707624000,AIG,,8,44.62
20181101,9:33:49.789102000,AIG,,100,44.63
20181101,9:33:49.789874000,AIG,,100,44.59
20181101,9:33:49.902608000,AIG,,200,44.59
20181101,9:33:50.878966000,AIG,,100,44.63
20181101,9:33:51.217233000,AIG,,100,44.6189
20181101,9:33:51.337315000,AIG,,100,44.605
20181101,9:33:51.469321000,AIG,,100,44.6
20181101,9:33:51.469866000,AIG,,100,44.59
20181101,9:33:51.471228000,AIG,,100,44.595
20181101,9:33:51.471782000,AIG,,100,44.58
20181101,9:33:51.473901000,AIG,,100,44.595
20181101,9:33:51.474816000,AIG,,200,44.595
20181101,9:33:51.477685000,AIG,,200,44.58
20181101,9:33:51.817112000,AIG,,100,44.63
20181101,9:33:51.879564000,AIG,,100,44.63
20181101,9:33:52.671326000,AIG,,62,44.63
20181101,9:33:52.672206000,AIG,,25,44.63
20181101,9:33:52.672241000,AIG,,45,44.63
20181101,9:33:52.673026000,AIG,,100,44.59
20181101,9:33:52.673049000,AIG,,520,44.58
20181101,9:33:52.673068000,AIG,,100,44.58
20181101,9:33:52.673085000,AIG,,180,44.58
20181101,9:33:52.673197000,AIG,,200,44.57
20181101,9:33:52.673316000,AIG,,200,44.57
20181101,9:33:52.673337000,AIG,,200,44.57
20181101,9:33:52.673437000,AIG,,200,44.57
20181101,9:33:52.673481000,AIG,,100,44.57
20181101,9:33:52.673524000,AIG,,100,44.57
20181101,9:33:52.673562000,AIG,,100,44.57
20181101,9:33:52.673601000,AIG,,200,44.57
20181101,9:33:52.673640000,AIG,,100,44.57
20181101,9:33:52.673665000,AIG,,100,44.57
20181101,9:33:52.673728000,AIG,,100,44.57
20181101,9:33:52.673752000,AIG,,100,44.57
20181101,9:33:52.673768000,AIG,,100,44.57
20181101,9:33:52.673787000,AIG,,200,44.57
20181101,9:33:52.673801000,AIG,,100,44.57
20181101,9:33:52.676867000,AIG,,200,44.57
20181101,9:33:52.677856000,AIG,,100,44.56
20181101,9:33:52.677970000,AIG,,100,44.57
20181101,9:33:52.679091000,AIG,,100,44.57
20181101,9:33:52.680039000,AIG,,38,44.57
20181101,9:33:52.680891000,AIG,,100,44.57
20181101,9:33:52.680924000,AIG,,100,44.57
20181101,9:33:52.680941000,AIG,,100,44.57
20181101,9:33:52.680987000,AIG,,30,44.57
20181101,9:33:52.681021000,AIG,,27,44.57
20181101,9:33:52.681111000,AIG,,50,44.57
20181101,9:33:52.681127000,AIG,,100,44.58
20181101,9:33:52.681146000,AIG,,50,44.57
20181101,9:33:52.704366000,AIG,,100,44.57
20181101,9:33:52.709136000,AIG,,62,44.57
20181101,9:33:52.709279000,AIG,,38,44.57
20181101,9:33:52.736262000,AIG,,100,44.57
20181101,9:33:52.736288000,AIG,,200,44.57
20181101,9:33:52.788586000,AIG,,100,44.565
20181101,9:33:52.807996000,AIG,,100,44.57
20181101,9:33:52.808529000,AIG,,50,44.57
20181101,9:33:52.808566000,AIG,,50,44.57
20181101,9:33:52.808582000,AIG,,100,44.57
20181101,9:33:52.808596000,AIG,,100,44.57
20181101,9:33:52.808734000,AIG,,100,44.57
20181101,9:33:52.923725000,AIG,,100,44.57
20181101,9:33:52.978396000,AIG,,200,44.5785
20181101,9:33:53.008239000,AIG,,100,44.57
20181101,9:33:53.008280000,AIG,,100,44.57
20181101,9:33:53.008699000,AIG,,100,44.57
20181101,9:33:53.050926000,AIG,,200,44.57
20181101,9:33:53.074827000,AIG,,300,44.57
20181101,9:33:53.120901000,AIG,,100,44.57
20181101,9:33:53.133948000,AIG,,100,44.57
20181101,9:33:53.274467000,AIG,,85,44.58
20181101,9:33:53.274581000,AIG,,15,44.58
20181101,9:33:53.274683000,AIG,,100,44.58
20181101,9:33:53.274840000,AIG,,100,44.57
20181101,9:33:53.274903000,AIG,,100,44.57
20181101,9:33:53.459946000,AIG,,1981,44.57
20181101,9:33:53.465116000,AIG,,113,44.57
20181101,9:33:53.488616000,AIG,,100,44.6
20181101,9:33:55.211969000,AIG,,100,44.57
20181101,9:33:55.212019000,AIG,,200,44.57
20181101,9:33:55.229667000,AIG,,100,44.57
20181101,9:33:55.229905000,AIG,,100,44.57
20181101,9:33:55.230018000,AIG,,100,44.57
20181101,9:33:55.230846000,AIG,,100,44.57
20181101,9:33:55.265778000,AIG,,100,44.57
20181101,9:33:55.265798000,AIG,,100,44.57
20181101,9:33:56.545499000,AIG,,5,44.57
20181101,9:33:56.635087000,AIG,,100,44.52
20181101,9:33:56.635182000,AIG,,100,44.52
20181101,9:33:56.635280000,AIG,,100,44.52
20181101,9:33:56.635300000,AIG,,100,44.52
20181101,9:33:56.635323000,AIG,,100,44.52
20181101,9:33:56.635339000,AIG,,300,44.52
20181101,9:33:56.635358000,AIG,,100,44.52
20181101,9:33:56.635460000,AIG,,100,44.52
20181101,9:33:56.635481000,AIG,,100,44.52
20181101,9:33:56.635502000,AIG,,100,44.52
20181101,9:33:56.635519000,AIG,,200,44.52
20181101,9:33:56.635536000,AIG,,100,44.52
20181101,9:33:56.636717000,AIG,,200,44.49
20181101,9:33:56.636958000,AIG,,100,44.49
20181101,9:33:56.638365000,AIG,,30,44.5
20181101,9:33:56.638898000,AIG,,115,44.45
20181101,9:33:56.639727000,AIG,,100,44.5
20181101,9:33:57.354319000,AIG,,149,44.44
20181101,9:33:57.354809000,AIG,,149,44.44
20181101,9:33:57.355610000,AIG,,2,44.44
20181101,9:33:57.848340000,AIG,,100,44.44
20181101,9:33:57.848359000,AIG,,100,44.44
20181101,9:33:57.848555000,AIG,,100,44.44
20181101,9:33:57.909455000,AIG,,100,44.44
20181101,9:33:57.909477000,AIG,,200,44.44
20181101,9:33:57.909496000,AIG,,100,44.44
20181101,9:33:57.909513000,AIG,,100,44.44
20181101,9:33:57.909576000,AIG,,100,44.44
20181101,9:33:57.913571000,AIG,,35,44.44
20181101,9:33:57.971646000,AIG,,100,44.48
20181101,9:33:57.971668000,AIG,,35,44.49
20181101,9:33:58.049635000,AIG,,65,44.49
20181101,9:33:58.049653000,AIG,,70,44.5
20181101,9:33:58.129264000,AIG,,30,44.5
20181101,9:33:58.129282000,AIG,,70,44.5
20181101,9:33:58.129309000,AIG,,35,44.52
20181101,9:33:58.129400000,AIG,,30,44.52
20181101,9:33:58.368191000,AIG,,20,44.45
20181101,9:33:58.368211000,AIG,,25,44.46
20181101,9:33:58.498025000,AIG,,135,44.46
20181101,9:33:58.644539000,AIG,,135,44.46
20181101,9:33:58.717960000,AIG,,135,44.46
20181101,9:33:58.772308000,AIG,,135,44.46
20181101,9:33:58.843008000,AIG,,120,44.46
20181101,9:33:58.843067000,AIG,,100,44.45
20181101,9:33:58.843280000,AIG,,100,44.46
20181101,9:33:58.843337000,AIG,,65,44.46
20181101,9:33:58.843356000,AIG,,35,44.46
20181101,9:33:58.843434000,AIG,,165,44.46
20181101,9:33:58.843463000,AIG,,35,44.46
20181101,9:33:58.843702000,AIG,,100,44.46
20181101,9:33:58.845295000,AIG,,100,44.46
20181101,9:33:58.847878000,AIG,,15,44.45
20181101,9:33:58.913096000,AIG,,100,44.46
20181101,9:33:59.581501000,AIG,,100,44.38
20181101,9:33:59.581522000,AIG,,100,44.38
20181101,9:33:59.581685000,AIG,,10,44.44
20181101,9:33:59.616745000,AIG,,100,44.38
20181101,9:33:59.618066000,AIG,,100,44.38
20181101,9:33:59.620153000,AIG,,100,44.38
20181101,9:33:59.620542000,AIG,,100,44.38
20181101,9:33:59.622743000,AIG,,100,44.38
20181101,9:33:59.623349000,AIG,,100,44.38
20181101,9:33:59.625112000,AIG,,100,44.38
20181101,9:33:59.626543000,AIG,,100,44.38
20181101,9:33:59.626787000,AIG,,100,44.38
20181101,9:33:59.626863000,AIG,,100,44.38
20181101,9:33:59.627095000,AIG,,200,44.38
20181101,9:33:59.627226000,AIG,,100,44.38
20181101,9:33:59.627251000,AIG,,100,44.38
20181101,9:33:59.627525000,AIG,,100,44.38
20181101,9:34:00.134705000,AIG,,200,44.38
20181101,9:34:00.296133000,AIG,,100,44.31
20181101,9:34:00.296255000,AIG,,100,44.32
20181101,9:34:00.296285000,AIG,,100,44.31
20181101,9:34:00.296871000,AIG,,100,44.31
20181101,9:34:00.297150000,AIG,,2000,44.3
20181101,9:34:00.297172000,AIG,,200,44.3
20181101,9:34:00.297400000,AIG,,100,44.3
20181101,9:34:00.304224000,AIG,,200,44.3
20181101,9:34:00.310101000,AIG,,200,44.3
20181101,9:34:00.339109000,AIG,,100,44.285
20181101,9:34:00.628835000,AIG,,100,44.22
20181101,9:34:00.629953000,AIG,,100,44.22
20181101,9:34:00.720991000,AIG,,135,44.2201
20181101,9:34:01.438868000,AIG,,2000,44.2648
20181101,9:34:01.610458000,AIG,,100,44.24
20181101,9:34:02.215188000,AIG,,100,44.27
20181101,9:34:02.460068000,AIG,,100,44.28
20181101,9:34:03.892270000,AIG,,100,44.265
20181101,9:34:04.408609000,AIG,,1000,44.2814
20181101,9:34:07.101644000,AIG,,65,44.23
20181101,9:34:07.104048000,AIG,,300,44.3
20181101,9:34:07.104232000,AIG,,300,44.3
20181101,9:34:07.104252000,AIG,,100,44.29
20181101,9:34:07.104370000,AIG,,100,44.3
20181101,9:34:07.104389000,AIG,,122,44.3
20181101,9:34:07.104410000,AIG,,78,44.3
20181101,9:34:07.104481000,AIG,,100,44.3
20181101,9:34:07.104499000,AIG,,100,44.3
20181101,9:34:07.106633000,AIG,,100,44.3
20181101,9:34:07.107104000,AIG,,18,44.3
20181101,9:34:07.107143000,AIG,,82,44.3
20181101,9:34:07.203508000,AIG,,8,44.26
20181101,9:34:07.203528000,AIG,,100,44.26
20181101,9:34:07.203546000,AIG,,27,44.26
20181101,9:34:07.609355000,AIG,,100,44.28
20181101,9:34:07.609387000,AIG,,100,44.28
20181101,9:34:08.111366000,AIG,,200,44.28
20181101,9:34:08.112311000,AIG,,100,44.255
20181101,9:34:08.166870000,AIG,,100,44.24
20181101,9:34:08.167207000,AIG,,100,44.24
20181101,9:34:08.167312000,AIG,,100,44.25
20181101,9:34:08.167331000,AIG,,100,44.24
20181101,9:34:08.167351000,AIG,,100,44.24
20181101,9:34:08.167703000,AIG,,100,44.22
20181101,9:34:08.167724000,AIG,,700,44.23
20181101,9:34:08.167744000,AIG,,100,44.23
20181101,9:34:08.167893000,AIG,,100,44.22
20181101,9:34:08.167925000,AIG,,100,44.23
20181101,9:34:08.167947000,AIG,,100,44.23
20181101,9:34:08.167969000,AIG,,15,44.22
20181101,9:34:08.167987000,AIG,,100,44.22
20181101,9:34:08.168007000,AIG,,200,44.22
20181101,9:34:08.168025000,AIG,,100,44.23
20181101,9:34:08.168079000,AIG,,85,44.22
20181101,9:34:08.168106000,AIG,,10,44.24
20181101,9:34:08.168124000,AIG,,100,44.23
20181101,9:34:08.168144000,AIG,,100,44.23
20181101,9:34:08.168165000,AIG,,100,44.23
20181101,9:34:08.168223000,AIG,,100,44.23
20181101,9:34:08.168367000,AIG,,100,44.23
20181101,9:34:08.168386000,AIG,,95,44.22
20181101,9:34:08.168431000,AIG,,100,44.22
20181101,9:34:08.168859000,AIG,,700,44.245
20181101,9:34:08.168892000,AIG,,100,44.22
20181101,9:34:08.169573000,AIG,,100,44.23
20181101,9:34:08.169689000,AIG,,100,44.23
20181101,9:34:08.169863000,AIG,,300,44.25
20181101,9:34:08.170163000,AIG,,100,44.23
20181101,9:34:08.170193000,AIG,,300,44.23
20181101,9:34:08.171249000,AIG,,600,44.22
20181101,9:34:08.171651000,AIG,,100,44.22
20181101,9:34:08.171756000,AIG,,100,44.22
20181101,9:34:08.171997000,AIG,,100,44.22
20181101,9:34:08.172018000,AIG,,200,44.22
20181101,9:34:08.172971000,AIG,,300,44.24
20181101,9:34:08.173209000,AIG,,100,44.22
20181101,9:34:08.173240000,AIG,,1000,44.22
20181101,9:34:08.173495000,AIG,,300,44.23
20181101,9:34:08.175701000,AIG,,100,44.22
20181101,9:34:08.175798000,AIG,,100,44.22
20181101,9:34:08.175829000,AIG,,100,44.22
20181101,9:34:08.176369000,AIG,,400,44.235
20181101,9:34:08.235076000,AIG,,500,44.24
20181101,9:34:08.297986000,AIG,,600,44.2225
20181101,9:34:08.306345000,AIG,,300,44.22
20181101,9:34:08.387780000,AIG,,100,44.18
20181101,9:34:08.387824000,AIG,,100,44.18
20181101,9:34:08.387947000,AIG,,100,44.18
20181101,9:34:08.388099000,AIG,,100,44.18
20181101,9:34:08.388139000,AIG,,83,44.18
20181101,9:34:08.388233000,AIG,,100,44.18
20181101,9:34:08.388264000,AIG,,17,44.18
20181101,9:34:08.388301000,AIG,,17,44.18
20181101,9:34:08.388500000,AIG,,83,44.18
20181101,9:34:08.396004000,AIG,,100,44.18
20181101,9:34:08.398485000,AIG,,100,44.18
20181101,9:34:09.189128000,AIG,,100,44.155
20181101,9:34:09.686011000,AIG,,200,44.16
20181101,9:34:10.170251000,AIG,,100,44.11
20181101,9:34:10.171594000,AIG,,200,44.155
20181101,9:34:10.295820000,AIG,,200,44.19
20181101,9:34:10.330860000,AIG,,100,44.145
20181101,9:34:10.334756000,AIG,,100,44.11
20181101,9:34:10.335706000,AIG,,100,44.11
20181101,9:34:10.335943000,AIG,,300,44.1
20181101,9:34:10.336553000,AIG,,200,44.145
20181101,9:34:10.552923000,AIG,,200,44.13
20181101,9:34:10.680681000,AIG,,100,44.16
20181101,9:34:10.680920000,AIG,,122,44.16
20181101,9:34:10.680941000,AIG,,78,44.16
20181101,9:34:10.681341000,AIG,,50,44.16
20181101,9:34:10.752143000,AIG,,200,44.135
20181101,9:34:10.794878000,AIG,,100,44.155
20181101,9:34:10.914179000,AIG,,100,44.15
20181101,9:34:10.914261000,AIG,,100,44.15
20181101,9:34:10.914297000,AIG,,95,44.15
20181101,9:34:10.914357000,AIG,,5,44.15
20181101,9:34:10.914393000,AIG,,5,44.15
20181101,9:34:10.914422000,AIG,,47,44.15
20181101,9:34:10.962744000,AIG,,180,44.16
20181101,9:34:11.184763000,AIG,,100,44.17
20181101,9:34:11.188229000,AIG,,600,44.17
20181101,9:34:11.188877000,AIG,,40,44.17
20181101,9:34:11.189523000,AIG,,100,44.17
20181101,9:34:11.344048000,AIG,,700,44.15
20181101,9:34:11.352714000,AIG,,200,44.15
20181101,9:34:11.687848000,AIG,,50,44.19
20181101,9:34:11.688017000,AIG,,10,44.18
20181101,9:34:11.688043000,AIG,,100,44.19
20181101,9:34:11.688057000,AIG,,90,44.19
20181101,9:34:11.688248000,AIG,,100,44.19
20181101,9:34:11.688589000,AIG,,100,44.19
20181101,9:34:11.688622000,AIG,,200,44.18
20181101,9:34:11.688655000,AIG,,61,44.19
20181101,9:34:11.688848000,AIG,,39,44.19
20181101,9:34:11.688886000,AIG,,39,44.18
20181101,9:34:11.688901000,AIG,,5,44.19
20181101,9:34:11.696952000,AIG,,605,44.19
20181101,9:34:11.697877000,AIG,,11,44.2
20181101,9:34:11.700167000,AIG,,100,44.155
20181101,9:34:11.716741000,AIG,,100,44.19
20181101,9:34:11.716778000,AIG,,95,44.19
20181101,9:34:11.790147000,AIG,,100,44.19
20181101,9:34:11.809800000,AIG,,200,44.19
20181101,9:34:11.925047000,AIG,,100,44.15
20181101,9:34:12.167076000,AIG,,700,44.21
20181101,9:34:12.167245000,AIG,,100,44.19
20181101,9:34:12.167389000,AIG,,100,44.2
20181101,9:34:12.167407000,AIG,,100,44.19
20181101,9:34:12.167426000,AIG,,100,44.19
20181101,9:34:12.167443000,AIG,,39,44.2
20181101,9:34:12.167461000,AIG,,100,44.2
20181101,9:34:12.167478000,AIG,,100,44.19
20181101,9:34:12.167498000,AIG,,100,44.19
20181101,9:34:12.167613000,AIG,,100,44.19
20181101,9:34:12.167648000,AIG,,100,44.19
20181101,9:34:12.167666000,AIG,,100,44.19
20181101,9:34:12.167698000,AIG,,100,44.19
20181101,9:34:12.167732000,AIG,,100,44.19
20181101,9:34:12.167746000,AIG,,300,44.21
20181101,9:34:12.167771000,AIG,,100,44.19
20181101,9:34:12.167805000,AIG,,100,44.19
20181101,9:34:12.167831000,AIG,,100,44.19
20181101,9:34:12.167861000,AIG,,100,44.19
20181101,9:34:12.167890000,AIG,,5,44.19
20181101,9:34:12.168276000,AIG,,100,44.19
20181101,9:34:12.168454000,AIG,,100,44.2
20181101,9:34:12.170898000,AIG,,61,44.2
20181101,9:34:12.293720000,AIG,,30,44.2
20181101,9:34:12.293739000,AIG,,170,44.21
20181101,9:34:12.293893000,AIG,,30,44.21
20181101,9:34:12.294439000,AIG,,300,44.19
20181101,9:34:12.487844000,AIG,,100,44.2003
20181101,9:34:12.667111000,AIG,,1000,44.192
20181101,9:34:14.169893000,AIG,,100,44.16
20181101,9:34:14.170014000,AIG,,60,44.17
20181101,9:34:14.170066000,AIG,,100,44.17
20181101,9:34:14.170096000,AIG,,40,44.17
20181101,9:34:14.170107000,AIG,,10,44.16
20181101,9:34:14.170119000,AIG,,40,44.16
20181101,9:34:14.176021000,AIG,,200,44.15
20181101,9:34:14.178098000,AIG,,100,44.15
20181101,9:34:14.179685000,AIG,,100,44.14
20181101,9:34:14.180313000,AIG,,109,44.11
20181101,9:34:14.282124000,AIG,,100,44.16
20181101,9:34:14.282636000,AIG,,891,44.11
20181101,9:34:14.284085000,AIG,,200,44.17
20181101,9:34:14.719854000,AIG,,200,44.155
20181101,9:34:16.206115000,AIG,,100,44.12
20181101,9:34:16.206288000,AIG,,100,44.08
20181101,9:34:17.720813000,AIG,,100,44.171
20181101,9:34:17.721191000,AIG,,100,44.171
20181101,9:34:17.721492000,AIG,,10,44.17
20181101,9:34:17.721525000,AIG,,1600,44.12
20181101,9:34:17.722537000,AIG,,7,44.06
20181101,9:34:17.722581000,AIG,,93,44.06
20181101,9:34:17.722613000,AIG,,7,44.06
20181101,9:34:17.722754000,AIG,,100,44.12
20181101,9:34:17.722817000,AIG,,100,44.06
20181101,9:34:17.722878000,AIG,,100,44.05
20181101,9:34:17.723836000,AIG,,100,44.1175
20181101,9:34:17.724062000,AIG,,100,44.05
20181101,9:34:17.724958000,AIG,,100,44.1585
20181101,9:34:17.729598000,AIG,,90,44.03
20181101,9:34:17.732121000,AIG,,200,44.125
20181101,9:34:17.838284000,AIG,,100,44.13
20181101,9:34:19.009717000,AIG,,300,44.06
20181101,9:34:19.011729000,AIG,,300,44.06
20181101,9:34:19.014307000,AIG,,200,44.06
20181101,9:34:19.014681000,AIG,,26,44.08
20181101,9:34:19.065694000,AIG,,100,44.06
20181101,9:34:20.930739000,AIG,,65,44
20181101,9:34:20.999879000,AIG,,100,44.0286
20181101,9:34:21.376096000,AIG,,100,44.06
20181101,9:34:21.661578000,AIG,,300,44.01
20181101,9:34:21.662148000,AIG,,100,44
20181101,9:34:22.295735000,AIG,,100,44.01
20181101,9:34:23.927993000,AIG,,200,43.93
